subject	run	condition	feature	value
sub-06	6	passive	sensory_S1_L	-667.6611666363315
sub-06	6	passive	sensory_S1_L	-2185.532938585164
sub-06	6	passive	sensory_S1_L	-217.3511520277644
sub-06	6	passive	sensory_S1_L	-207.75265728056183
sub-06	6	passive	sensory_S1_L	433.56525899755513
sub-06	6	passive	sensory_S1_L	-304.3452423874187
sub-06	7	down	sensory_S1_L	-1454.1544761555142
sub-06	7	down	sensory_S1_L	-2270.516203052218
sub-06	7	down	sensory_S1_L	-645.665895890939
sub-06	7	down	sensory_S1_L	-727.7553490455173
sub-06	7	down	sensory_S1_L	-404.35210876834753
sub-06	7	down	sensory_S1_L	-614.9113878072267
sub-06	7	down	sensory_S1_L	-1420.3620005520152
sub-06	7	down	sensory_S1_L	-1854.750356992452
sub-06	7	down	sensory_S1_L	-2235.41043508664
sub-06	7	down	sensory_S1_L	-744.2059239969167
sub-06	9	passive	sensory_S1_L	-699.9322431164795
sub-06	9	passive	sensory_S1_L	-2353.4117012046627
sub-06	9	passive	sensory_S1_L	459.5916339594569
sub-06	9	passive	sensory_S1_L	9.116752311338132
sub-06	9	passive	sensory_S1_L	-2052.086124422193
sub-06	9	passive	sensory_S1_L	-2349.618441876011
sub-06	9	passive	sensory_S1_L	-726.9200810487482
sub-06	9	passive	sensory_S1_L	-1327.0662647582976
sub-06	9	passive	sensory_S1_L	-311.457632216463
sub-06	9	passive	sensory_S1_L	70.5908811316981
sub-06	9	passive	sensory_S1_L	-131.5237810211911
sub-07	1	passive	sensory_S1_L	104.150143378125
sub-07	1	passive	sensory_S1_L	-1419.8428438747542
sub-07	1	passive	sensory_S1_L	-1549.232717832043
sub-07	1	passive	sensory_S1_L	-2022.8664669403463
sub-07	1	passive	sensory_S1_L	-2045.625753850204
sub-07	1	passive	sensory_S1_L	-550.4733089651563
sub-07	1	passive	sensory_S1_L	-635.640497987446
sub-07	1	passive	sensory_S1_L	-801.1067856097652
sub-07	1	passive	sensory_S1_L	-1111.2889721491165
sub-07	1	passive	sensory_S1_L	-352.4796515984499
sub-07	1	passive	sensory_S1_L	-1281.9192971531993
sub-07	2	passive	sensory_S1_L	-1575.6612359058602
sub-07	2	passive	sensory_S1_L	-558.7730985116879
sub-07	2	passive	sensory_S1_L	-2042.3261745986167
sub-07	2	passive	sensory_S1_L	-154.35284505632015
sub-07	2	passive	sensory_S1_L	-568.8758435780319
sub-07	2	passive	sensory_S1_L	332.32335184975886
sub-07	2	passive	sensory_S1_L	-1004.2951639433452
sub-07	2	passive	sensory_S1_L	-1247.0606896273346
sub-07	2	passive	sensory_S1_L	-1618.0935568247078
sub-07	2	passive	sensory_S1_L	-170.58184961181487
sub-07	2	passive	sensory_S1_L	-1680.7084076523415
sub-07	3	up	sensory_S1_L	-608.175312229022
sub-07	3	up	sensory_S1_L	-2652.01747301012
sub-07	3	up	sensory_S1_L	-1440.456506185786
sub-07	3	up	sensory_S1_L	-816.4059755509479
sub-07	3	up	sensory_S1_L	-574.5117077122459
sub-07	3	up	sensory_S1_L	-144.9731580547832
sub-07	3	up	sensory_S1_L	-1015.9805486952864
sub-07	3	up	sensory_S1_L	-2267.9934046148774
sub-07	3	up	sensory_S1_L	-665.9833537080849
sub-07	3	up	sensory_S1_L	392.4898097405821
sub-07	4	passive	sensory_S1_L	-1369.512204539693
sub-07	4	passive	sensory_S1_L	-1065.9910041245605
sub-07	4	passive	sensory_S1_L	-1680.3296348758304
sub-07	4	passive	sensory_S1_L	-327.7889459745311
sub-07	4	passive	sensory_S1_L	-2509.4590290526176
sub-07	4	passive	sensory_S1_L	-1104.7681768597158
sub-07	4	passive	sensory_S1_L	-1373.9239342373048
sub-07	4	passive	sensory_S1_L	-150.85523655593445
sub-07	4	passive	sensory_S1_L	-2241.642972487932
sub-07	4	passive	sensory_S1_L	282.1959033742896
sub-07	4	passive	sensory_S1_L	43.32413640889354
sub-07	5	passive	sensory_S1_L	532.630510708419
sub-07	5	passive	sensory_S1_L	527.3557103274779
sub-07	5	passive	sensory_S1_L	-1337.597158099839
sub-07	5	passive	sensory_S1_L	-3094.4007557753466
sub-07	5	passive	sensory_S1_L	-2026.676951285801
sub-07	5	passive	sensory_S1_L	-1605.177665506338
sub-07	5	passive	sensory_S1_L	-2461.1914486276946
sub-07	5	passive	sensory_S1_L	2299.180507124005
sub-07	5	passive	sensory_S1_L	1669.6546665594014
sub-07	5	passive	sensory_S1_L	-370.9106725051133
sub-07	5	passive	sensory_S1_L	1678.8666727163
sub-07	6	passive	sensory_S1_L	1270.3029136404257
sub-07	6	passive	sensory_S1_L	-2497.5995801795907
sub-07	6	passive	sensory_S1_L	-1312.8239763798374
sub-07	6	passive	sensory_S1_L	-1155.0955158686156
sub-07	6	passive	sensory_S1_L	-931.971642972283
sub-07	6	passive	sensory_S1_L	-1642.590334711599
sub-07	6	passive	sensory_S1_L	150.43376368185272
sub-07	6	passive	sensory_S1_L	1348.2324772209786
sub-07	6	passive	sensory_S1_L	-770.2728098742336
sub-07	6	passive	sensory_S1_L	-28.81219361419608
sub-07	6	passive	sensory_S1_L	-615.8231871550815
sub-07	7	down	sensory_S1_L	-633.3563764199389
sub-07	7	down	sensory_S1_L	-1774.7486478243106
sub-07	7	down	sensory_S1_L	-1863.4011356271003
sub-07	7	down	sensory_S1_L	-3095.920757890686
sub-07	7	down	sensory_S1_L	-881.2229653353315
sub-07	7	down	sensory_S1_L	-2363.116516189635
sub-07	7	down	sensory_S1_L	1013.8529568324228
sub-07	7	down	sensory_S1_L	311.309710061234
sub-07	7	down	sensory_S1_L	-2230.8903031804875
sub-07	7	down	sensory_S1_L	-1574.2229222223978
sub-07	8	passive	sensory_S1_L	-152.8354342510429
sub-07	8	passive	sensory_S1_L	-2829.7147218648624
sub-07	8	passive	sensory_S1_L	-1303.0672552524493
sub-07	8	passive	sensory_S1_L	-4207.720341194164
sub-07	8	passive	sensory_S1_L	-1502.2573731856164
sub-07	8	passive	sensory_S1_L	-3034.4474803394705
sub-07	8	passive	sensory_S1_L	-2235.5226612819897
sub-07	8	passive	sensory_S1_L	-2013.821999622567
sub-07	8	passive	sensory_S1_L	-1133.2119028057637
sub-07	8	passive	sensory_S1_L	-3183.218418225329
sub-07	8	passive	sensory_S1_L	-1296.9476130067633
sub-07	9	passive	sensory_S1_L	-6162.044682661879
sub-07	9	passive	sensory_S1_L	-385.20695588767376
sub-07	9	passive	sensory_S1_L	-2475.588115016992
sub-07	9	passive	sensory_S1_L	-1065.3051083283744
sub-07	9	passive	sensory_S1_L	-1579.274655299978
sub-07	9	passive	sensory_S1_L	-939.3406757977264
sub-07	9	passive	sensory_S1_L	-1911.2680004002173
sub-07	9	passive	sensory_S1_L	-4032.564018634029
sub-07	9	passive	sensory_S1_L	-639.7665219989613
sub-07	9	passive	sensory_S1_L	-2133.4497935907457
sub-07	9	passive	sensory_S1_L	-2007.3126047774967
sub-08	1	passive	sensory_S1_L	3477.529603881365
sub-08	1	passive	sensory_S1_L	-2718.862401996751
sub-08	1	passive	sensory_S1_L	1669.5563942846263
sub-08	1	passive	sensory_S1_L	-1598.4805562384045
sub-08	1	passive	sensory_S1_L	-4970.601520865406
sub-08	1	passive	sensory_S1_L	-2127.8534214285723
sub-08	1	passive	sensory_S1_L	-4277.372492818917
sub-08	1	passive	sensory_S1_L	-2899.981517605356
sub-08	1	passive	sensory_S1_L	-1996.774527369908
sub-08	1	passive	sensory_S1_L	51.32262161205654
sub-08	1	passive	sensory_S1_L	-1903.4403932727364
sub-08	2	passive	sensory_S1_L	253.1474956017773
sub-08	2	passive	sensory_S1_L	-3676.600073766052
sub-08	2	passive	sensory_S1_L	-1767.9632569061796
sub-08	2	passive	sensory_S1_L	-1665.2354695089791
sub-08	2	passive	sensory_S1_L	-1315.982602052783
sub-08	2	passive	sensory_S1_L	-2378.7007195712904
sub-08	2	passive	sensory_S1_L	-2428.7511908491647
sub-08	2	passive	sensory_S1_L	-1355.4480205347352
sub-08	2	passive	sensory_S1_L	-1752.3460248060435
sub-08	2	passive	sensory_S1_L	-3700.211196337579
sub-08	2	passive	sensory_S1_L	-1454.414238162226
sub-08	3	down	sensory_S1_L	-236.1664470657533
sub-08	3	down	sensory_S1_L	-2881.818970030285
sub-08	3	down	sensory_S1_L	-1446.0056898163857
sub-08	3	down	sensory_S1_L	-2443.0838534491977
sub-08	3	down	sensory_S1_L	-3678.744351663703
sub-08	3	down	sensory_S1_L	945.5958196901976
sub-08	3	down	sensory_S1_L	-3682.7093221697833
sub-08	3	down	sensory_S1_L	-937.1801959441876
sub-08	3	down	sensory_S1_L	-1818.504632714328
sub-08	3	down	sensory_S1_L	-254.3996818736632
sub-08	4	passive	sensory_S1_L	-4343.084456580822
sub-08	4	passive	sensory_S1_L	391.27741287050594
sub-08	4	passive	sensory_S1_L	-4624.855990532309
sub-08	4	passive	sensory_S1_L	461.291925050542
sub-08	4	passive	sensory_S1_L	-260.61959788976765
sub-08	4	passive	sensory_S1_L	-1045.7154850593215
sub-08	4	passive	sensory_S1_L	-2116.747963409556
sub-08	4	passive	sensory_S1_L	-25.647700083818563
sub-08	4	passive	sensory_S1_L	-344.1648637324215
sub-08	4	passive	sensory_S1_L	-1752.863187306637
sub-08	4	passive	sensory_S1_L	-2087.9371373343747
sub-08	5	passive	sensory_S1_L	-1990.7557846716768
sub-08	5	passive	sensory_S1_L	-3043.7860850444195
sub-08	5	passive	sensory_S1_L	-1055.0812137251742
sub-08	5	passive	sensory_S1_L	-495.418714341391
sub-08	5	passive	sensory_S1_L	-722.6963226674579
sub-08	5	passive	sensory_S1_L	-2230.1653883548897
sub-08	5	passive	sensory_S1_L	2072.4299766735367
sub-08	5	passive	sensory_S1_L	-2141.2098866297674
sub-08	5	passive	sensory_S1_L	-264.7592983347431
sub-08	5	passive	sensory_S1_L	-435.5963317650076
sub-08	5	passive	sensory_S1_L	733.8256827239675
sub-08	6	passive	sensory_S1_L	-6104.645371989711
sub-08	6	passive	sensory_S1_L	-4732.26064757315
sub-08	6	passive	sensory_S1_L	-3171.453304298746
sub-08	6	passive	sensory_S1_L	-2511.319218836992
sub-08	6	passive	sensory_S1_L	-3750.099001126022
sub-08	6	passive	sensory_S1_L	-1147.2099962756038
sub-08	6	passive	sensory_S1_L	-2157.8712056984805
sub-08	6	passive	sensory_S1_L	-2190.082892898593
sub-08	6	passive	sensory_S1_L	-1112.8108382042228
sub-08	6	passive	sensory_S1_L	-1674.4127843448796
sub-08	6	passive	sensory_S1_L	987.3994132135048
sub-08	7	up	sensory_S1_L	-1054.2367695076427
sub-08	7	up	sensory_S1_L	-2161.908993258905
sub-08	7	up	sensory_S1_L	-463.2785830969151
sub-08	7	up	sensory_S1_L	-443.8510284530457
sub-08	7	up	sensory_S1_L	-1740.0356128022431
sub-08	7	up	sensory_S1_L	-1756.7963552100964
sub-08	7	up	sensory_S1_L	-885.8290284073173
sub-08	7	up	sensory_S1_L	-827.7510368717576
sub-08	7	up	sensory_S1_L	-2871.7695896227888
sub-08	7	up	sensory_S1_L	1291.4140248512267
sub-08	8	passive	sensory_S1_L	-1968.1327116112552
sub-08	8	passive	sensory_S1_L	401.8852658456508
sub-08	8	passive	sensory_S1_L	142.85131432555454
sub-08	8	passive	sensory_S1_L	-2145.17054021938
sub-08	8	passive	sensory_S1_L	-2278.9382813271977
sub-08	8	passive	sensory_S1_L	-2388.797406574494
sub-08	8	passive	sensory_S1_L	-646.9834805783394
sub-08	8	passive	sensory_S1_L	3131.2248871370903
sub-08	8	passive	sensory_S1_L	-357.04461830989385
sub-08	8	passive	sensory_S1_L	1776.4216742821154
sub-08	8	passive	sensory_S1_L	2923.731175163717
sub-08	9	passive	sensory_S1_L	-1085.7124674054758
sub-08	9	passive	sensory_S1_L	-2596.008841872532
sub-08	9	passive	sensory_S1_L	-2743.6536417350508
sub-08	9	passive	sensory_S1_L	-1611.634844810967
sub-08	9	passive	sensory_S1_L	-2589.204983261792
sub-08	9	passive	sensory_S1_L	-2941.231954429248
sub-08	9	passive	sensory_S1_L	-477.0643592964816
sub-08	9	passive	sensory_S1_L	-1646.4190119839625
sub-08	9	passive	sensory_S1_L	-1847.2635531420087
sub-08	9	passive	sensory_S1_L	-1276.4415885118724
sub-08	9	passive	sensory_S1_L	529.7766653476938
sub-09	1	passive	sensory_S1_L	305.17668665156
sub-09	1	passive	sensory_S1_L	-1212.6010005389517
sub-09	1	passive	sensory_S1_L	-1786.0461206862235
sub-09	1	passive	sensory_S1_L	-1202.8389884523822
sub-09	1	passive	sensory_S1_L	-941.8050653212184
sub-09	1	passive	sensory_S1_L	-1331.826731902378
sub-09	1	passive	sensory_S1_L	-586.1680099606178
sub-09	1	passive	sensory_S1_L	-1624.468144442128
sub-09	1	passive	sensory_S1_L	-842.6071825882123
sub-09	1	passive	sensory_S1_L	243.3537238861154
sub-09	1	passive	sensory_S1_L	1063.113596352552
sub-09	2	passive	sensory_S1_L	-1185.5305851253795
sub-09	2	passive	sensory_S1_L	-1663.6404850530653
sub-09	2	passive	sensory_S1_L	-1873.366430050204
sub-09	2	passive	sensory_S1_L	-995.55788781272
sub-09	2	passive	sensory_S1_L	-2171.2706297643954
sub-09	2	passive	sensory_S1_L	-55.22731898428447
sub-09	2	passive	sensory_S1_L	-2316.8755841552847
sub-09	2	passive	sensory_S1_L	-846.3338115103961
sub-09	2	passive	sensory_S1_L	1284.94702131336
sub-09	2	passive	sensory_S1_L	-2401.4177068771787
sub-09	2	passive	sensory_S1_L	-1627.6622213873234
sub-09	3	up	sensory_S1_L	809.9099232922417
sub-09	3	up	sensory_S1_L	-2419.0169696331577
sub-09	3	up	sensory_S1_L	-2320.683521151087
sub-09	3	up	sensory_S1_L	-5795.312317976608
sub-09	3	up	sensory_S1_L	-731.5770075951514
sub-09	3	up	sensory_S1_L	-1197.4981279954563
sub-09	3	up	sensory_S1_L	2214.2776757578413
sub-09	3	up	sensory_S1_L	-416.36397243533065
sub-09	3	up	sensory_S1_L	-1665.0386455302105
sub-09	3	up	sensory_S1_L	-2165.191458070796
sub-09	4	passive	sensory_S1_L	1289.0531381486398
sub-09	4	passive	sensory_S1_L	-2453.291230071678
sub-09	4	passive	sensory_S1_L	-1034.6423957054722
sub-09	4	passive	sensory_S1_L	-2077.5838455590565
sub-09	4	passive	sensory_S1_L	-1377.841019089914
sub-09	4	passive	sensory_S1_L	-720.8314865986777
sub-09	4	passive	sensory_S1_L	-1473.3512856303896
sub-09	4	passive	sensory_S1_L	413.872793555558
sub-09	4	passive	sensory_S1_L	513.4980275499565
sub-09	4	passive	sensory_S1_L	-2231.528700695355
sub-09	4	passive	sensory_S1_L	-1634.3430386801847
sub-09	5	passive	sensory_S1_L	-231.15240271238508
sub-09	5	passive	sensory_S1_L	-1273.360683069519
sub-09	5	passive	sensory_S1_L	-733.9203111418951
sub-09	5	passive	sensory_S1_L	-252.8303558450252
sub-09	5	passive	sensory_S1_L	150.21016039343613
sub-09	5	passive	sensory_S1_L	-3299.92687312453
sub-09	5	passive	sensory_S1_L	-1053.772123366005
sub-09	5	passive	sensory_S1_L	-2225.4631263317897
sub-09	5	passive	sensory_S1_L	-1887.0046982849008
sub-09	5	passive	sensory_S1_L	-1216.018051426567
sub-09	5	passive	sensory_S1_L	-1789.241985745106
sub-09	6	passive	sensory_S1_L	1212.4670894815947
sub-09	6	passive	sensory_S1_L	-3465.395112839204
sub-09	6	passive	sensory_S1_L	-2057.3754965997823
sub-09	6	passive	sensory_S1_L	-712.0835114340152
sub-09	6	passive	sensory_S1_L	-969.7337807414332
sub-09	6	passive	sensory_S1_L	39.28980424994006
sub-09	6	passive	sensory_S1_L	-1901.7610414881165
sub-09	6	passive	sensory_S1_L	-1602.7152870937516
sub-09	6	passive	sensory_S1_L	621.4859725055976
sub-09	6	passive	sensory_S1_L	248.22193977523057
sub-09	6	passive	sensory_S1_L	-424.75001994583
sub-09	7	down	sensory_S1_L	144.86680932025683
sub-09	7	down	sensory_S1_L	-3065.398257458448
sub-09	7	down	sensory_S1_L	-1985.311351785533
sub-09	7	down	sensory_S1_L	-1368.5626198637983
sub-09	7	down	sensory_S1_L	-608.1841474243229
sub-09	7	down	sensory_S1_L	-2306.62496223981
sub-09	7	down	sensory_S1_L	-1440.8422763660092
sub-09	7	down	sensory_S1_L	664.5552082293361
sub-09	7	down	sensory_S1_L	-1147.01687917874
sub-09	7	down	sensory_S1_L	-3436.992847024594
sub-09	8	passive	sensory_S1_L	2208.770525489552
sub-09	8	passive	sensory_S1_L	-1940.719491495929
sub-09	8	passive	sensory_S1_L	-2462.6738381795035
sub-09	8	passive	sensory_S1_L	879.1715014304082
sub-09	8	passive	sensory_S1_L	-3554.771005558059
sub-09	8	passive	sensory_S1_L	-1485.943096425847
sub-09	8	passive	sensory_S1_L	-2810.7324721747354
sub-09	8	passive	sensory_S1_L	-1860.7757074637448
sub-09	8	passive	sensory_S1_L	173.99545186970136
sub-09	8	passive	sensory_S1_L	-1732.562502061605
sub-09	8	passive	sensory_S1_L	-4558.494137965237
sub-09	9	passive	sensory_S1_L	-654.4773571107162
sub-09	9	passive	sensory_S1_L	371.89570234229177
sub-09	9	passive	sensory_S1_L	-1693.147313395552
sub-09	9	passive	sensory_S1_L	-1265.917722756757
sub-09	9	passive	sensory_S1_L	-3215.117324160812
sub-09	9	passive	sensory_S1_L	-663.2620980611609
sub-09	9	passive	sensory_S1_L	-1447.4086206412285
sub-09	9	passive	sensory_S1_L	-532.4517287014824
sub-09	9	passive	sensory_S1_L	-1286.9960282834563
sub-09	9	passive	sensory_S1_L	-1546.517581604763
sub-09	9	passive	sensory_S1_L	-998.924929769426
sub-10	1	passive	sensory_S1_L	3089.8171323237584
sub-10	1	passive	sensory_S1_L	-2295.230139988744
sub-10	1	passive	sensory_S1_L	-1033.102578518843
sub-10	1	passive	sensory_S1_L	-176.63100295335607
sub-10	1	passive	sensory_S1_L	-687.1306112363327
sub-10	1	passive	sensory_S1_L	-717.9059717980854
sub-10	1	passive	sensory_S1_L	1391.6684512798383
sub-10	1	passive	sensory_S1_L	239.54178418437004
sub-10	1	passive	sensory_S1_L	-1282.203131402909
sub-10	1	passive	sensory_S1_L	-624.6798937351195
sub-10	1	passive	sensory_S1_L	-804.0727285347675
sub-10	3	down	sensory_S1_L	-4142.932987647966
sub-10	3	down	sensory_S1_L	-4064.555192581548
sub-10	3	down	sensory_S1_L	1111.8102040627368
sub-10	3	down	sensory_S1_L	-637.5059732732225
sub-10	3	down	sensory_S1_L	-81.91879346622954
sub-10	3	down	sensory_S1_L	-379.9195341462819
sub-10	3	down	sensory_S1_L	-700.4430098634512
sub-10	3	down	sensory_S1_L	3349.300697824121
sub-10	3	down	sensory_S1_L	-617.8343408254332
sub-10	3	down	sensory_S1_L	730.0129206253587
sub-10	4	passive	sensory_S1_L	-1126.8805043333668
sub-10	4	passive	sensory_S1_L	-986.9908855597724
sub-10	4	passive	sensory_S1_L	1057.6103338380417
sub-10	4	passive	sensory_S1_L	-398.96403843161534
sub-10	4	passive	sensory_S1_L	1692.2532885153996
sub-10	4	passive	sensory_S1_L	-2224.361656166422
sub-10	4	passive	sensory_S1_L	-75.10534493863615
sub-10	4	passive	sensory_S1_L	-1128.015921488839
sub-10	4	passive	sensory_S1_L	368.01684226492216
sub-10	4	passive	sensory_S1_L	-556.4623660094803
sub-10	4	passive	sensory_S1_L	-1125.6920517494727
sub-10	7	up	sensory_S1_L	929.575757354025
sub-10	7	up	sensory_S1_L	-41.36041010577901
sub-10	7	up	sensory_S1_L	-1841.4194941787591
sub-10	7	up	sensory_S1_L	-504.8554229771471
sub-10	7	up	sensory_S1_L	357.8348448226743
sub-10	7	up	sensory_S1_L	327.62005306433
sub-10	7	up	sensory_S1_L	-1280.421106599988
sub-10	7	up	sensory_S1_L	-130.37237129850837
sub-10	7	up	sensory_S1_L	-2170.5611239617883
sub-10	7	up	sensory_S1_L	2043.2520044572664
sub-10	8	passive	sensory_S1_L	-1259.0600082513815
sub-10	8	passive	sensory_S1_L	432.59498400574375
sub-10	8	passive	sensory_S1_L	289.85394679982164
sub-10	8	passive	sensory_S1_L	1675.032224690959
sub-10	8	passive	sensory_S1_L	-815.5278440962284
sub-10	8	passive	sensory_S1_L	912.278079279684
sub-10	8	passive	sensory_S1_L	412.1900547914047
sub-10	8	passive	sensory_S1_L	-647.2096667889746
sub-10	8	passive	sensory_S1_L	796.2125248583202
sub-10	8	passive	sensory_S1_L	-3.6479686910897726
sub-10	8	passive	sensory_S1_L	1823.9757225596604
sub-10	9	passive	sensory_S1_L	-493.9774007876007
sub-10	9	passive	sensory_S1_L	-332.01472317079765
sub-10	9	passive	sensory_S1_L	362.61476877828136
sub-10	9	passive	sensory_S1_L	1261.81863921659
sub-10	9	passive	sensory_S1_L	791.1206589034465
sub-10	9	passive	sensory_S1_L	-530.9877684531903
sub-10	9	passive	sensory_S1_L	639.1814330550797
sub-10	9	passive	sensory_S1_L	2299.511206544068
sub-10	9	passive	sensory_S1_L	1646.1853050887048
sub-10	9	passive	sensory_S1_L	211.5670857180397
sub-10	9	passive	sensory_S1_L	2251.6647868623963
sub-11	1	passive	sensory_S1_L	-1992.5862711450816
sub-11	1	passive	sensory_S1_L	1041.6198550705703
sub-11	1	passive	sensory_S1_L	666.9932732787292
sub-11	1	passive	sensory_S1_L	-188.7267529156361
sub-11	1	passive	sensory_S1_L	667.2107738924406
sub-11	1	passive	sensory_S1_L	-1450.9824851177436
sub-11	1	passive	sensory_S1_L	1128.1375004333568
sub-11	1	passive	sensory_S1_L	-789.2198289867802
sub-11	1	passive	sensory_S1_L	-2223.315378951524
sub-11	1	passive	sensory_S1_L	-2286.351101469809
sub-11	1	passive	sensory_S1_L	-366.0750158628944
sub-11	2	passive	sensory_S1_L	-2168.541342424236
sub-11	2	passive	sensory_S1_L	-3108.2208995729725
sub-11	2	passive	sensory_S1_L	-2771.8949174712607
sub-11	2	passive	sensory_S1_L	-1943.3956354878185
sub-11	2	passive	sensory_S1_L	-746.9517967399613
sub-11	2	passive	sensory_S1_L	-1501.5692111363933
sub-11	2	passive	sensory_S1_L	-886.0896229383288
sub-11	2	passive	sensory_S1_L	-2242.635267854313
sub-11	2	passive	sensory_S1_L	24.280435136915912
sub-11	2	passive	sensory_S1_L	-512.2106910489547
sub-11	2	passive	sensory_S1_L	-1648.8279018195608
sub-11	3	up	sensory_S1_L	-464.1879899888771
sub-11	3	up	sensory_S1_L	-1176.5800896392184
sub-11	3	up	sensory_S1_L	-404.66353714500576
sub-11	3	up	sensory_S1_L	-507.1834033445973
sub-11	3	up	sensory_S1_L	103.95034437380582
sub-11	3	up	sensory_S1_L	-760.8503149546941
sub-11	3	up	sensory_S1_L	-583.7864480495773
sub-11	3	up	sensory_S1_L	-1005.3126267364204
sub-11	3	up	sensory_S1_L	-202.85281217246663
sub-11	3	up	sensory_S1_L	252.20206638506352
sub-11	4	passive	sensory_S1_L	2575.477201072056
sub-11	4	passive	sensory_S1_L	-2156.7271149551666
sub-11	4	passive	sensory_S1_L	-3665.8872671079935
sub-11	4	passive	sensory_S1_L	-643.5204792826406
sub-11	4	passive	sensory_S1_L	-164.70512032676692
sub-11	4	passive	sensory_S1_L	-1576.0336965162076
sub-11	4	passive	sensory_S1_L	260.718433599664
sub-11	4	passive	sensory_S1_L	-1533.322526786006
sub-11	4	passive	sensory_S1_L	-1465.7412259624896
sub-11	4	passive	sensory_S1_L	-3275.3958030365097
sub-11	4	passive	sensory_S1_L	-1092.5427317589977
sub-11	5	passive	sensory_S1_L	1120.5733419322833
sub-11	5	passive	sensory_S1_L	1261.3125179840872
sub-11	5	passive	sensory_S1_L	-2429.5280009647217
sub-11	5	passive	sensory_S1_L	-1092.362711222062
sub-11	5	passive	sensory_S1_L	1424.5019835707503
sub-11	5	passive	sensory_S1_L	-4130.386232175408
sub-11	5	passive	sensory_S1_L	1370.5520150142609
sub-11	5	passive	sensory_S1_L	-329.2859991893929
