comparison	n	r	p	spearman_rho	spearman_p	modality	target	family	quantity	behavior_variable	q_fdr_behavior_corr
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~prediction_error_raw_down	33	0.20142560231110307	0.2609898275398917	0.19351604278074866	0.2805691827387233	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	prediction_error_raw_down	0.9482006627365003
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~prediction_error_raw_up	33	0.07807994587464336	0.6658135197947651	0.06951871657754011	0.7006658239714338	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	prediction_error_raw_up	0.9558708947548609
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~prediction_error_z_down	33	0.15030899741520823	0.4037602007161118	0.09491978609625669	0.5992796260006483	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	prediction_error_z_down	0.9482006627365003
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~prediction_error_z_up	33	0.08264683476082486	0.6474933662582899	0.09692513368983958	0.5915510929665697	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	prediction_error_z_up	0.9483488697722428
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~rating_raw_down	33	0.09771355888653159	0.5885245045319784	0.2038770053475936	0.25510870011466047	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	rating_raw_down	0.9482006627365003
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~rating_raw_up	33	0.040858018029769	0.8213916271344169	0.11497326203208558	0.5240449377787748	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	rating_raw_up	0.9803099879527806
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~rating_z_subject_down	33	0.12937862649304865	0.4730096759928915	0.06216577540106952	0.7310883874685412	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	rating_z_subject_down	0.9482006627365003
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~rating_z_subject_up	33	0.06761482214038476	0.7085016453436921	0.13135026737967917	0.46623318914674183	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	rating_z_subject_up	0.9803099879527806
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~reg_success_raw_down	33	-0.20142560231110307	0.2609898275398917	-0.19351604278074866	0.2805691827387233	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	reg_success_raw_down	0.9482006627365003
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~reg_success_raw_up	33	0.07807994587464336	0.6658135197947651	0.06951871657754011	0.7006658239714338	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	reg_success_raw_up	0.9558708947548609
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~reg_success_z_down	33	-0.15030899741520823	0.4037602007161118	-0.09491978609625669	0.5992796260006483	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	reg_success_z_down	0.9482006627365003
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~reg_success_z_up	33	0.08264683476082486	0.6474933662582899	0.09692513368983958	0.5915510929665697	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	reg_success_z_up	0.9483488697722428
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~temperature_raw_down	33	0.13798496937998664	0.44381104140446576	0.20421793073893907	0.25429778616653653	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	temperature_raw_down	0.9482006627365003
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~temperature_raw_up	33	-0.05713300036374134	0.7521488861932849	-0.05569579929243793	0.7581961947014153	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	temperature_raw_up	0.9803099879527806
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~temperature_z_subject_down	33	0.09445302239369793	0.6010847342379454	0.07502575175217542	0.678172964034975	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	temperature_z_subject_down	0.9482006627365003
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~temperature_z_subject_up	33	-0.13121083422125598	0.4667107274908832	-0.09095422902718132	0.6146891558944971	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	temperature_z_subject_up	0.9482006627365003
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~passive_mean_rating_z	33	-0.18230873760476135	0.30989400128647543	-0.19786096256684493	0.2696995351757362	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	passive_mean_rating_z	0.9482006627365003
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~passive_mean_rating_raw	33	-0.018479457738442312	0.918699738192071	0.07553475935828878	0.6761073250302029	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	passive_mean_rating_raw	0.9824733920088717
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~passive_sensory_slope_z	33	-0.004758664189460566	0.9790320164702916	0.09525401069518717	0.5979885206977005	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	passive_sensory_slope_z	0.9921393997185305
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~passive_withinrun_slope_z	33	-0.25231279775054166	0.15660632114591203	-0.1644385026737968	0.360480205447817	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	passive_withinrun_slope_z	0.9482006627365003
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~passive_acrossrun_slope_z	33	-0.02828808508924572	0.8758218572416611	-0.1002673796791444	0.5787679823624801	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	passive_acrossrun_slope_z	0.9824733920088717
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~success_asymmetry_z_up_minus_down	33	0.18339136815049645	0.3069802303463168	0.15641711229946526	0.3846996046531259	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	success_asymmetry_z_up_minus_down	0.9482006627365003
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~success_asymmetry_raw_up_minus_down	33	0.21955811176368473	0.21956692859105745	0.20955882352941177	0.24181657237567883	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	success_asymmetry_raw_up_minus_down	0.9482006627365003
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~mean_reg_success_z	33	-0.03699173808604566	0.8380585867318462	-0.0023395721925133692	0.9896903457319353	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	mean_reg_success_z	0.9803099879527806
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~mean_reg_success_raw	33	-0.06310060678929018	0.7271970421909341	-0.015374331550802138	0.9323263794090122	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	mean_reg_success_raw	0.9803099879527806
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~task_separation_prediction_error_z_up_minus_down	33	-0.03699173808604563	0.8380585867318462	-0.0023395721925133692	0.9896903457319353	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	task_separation_prediction_error_z_up_minus_down	0.9803099879527806
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~task_separation_rating_z_up_minus_down	33	-0.03260205381172703	0.8570655671378904	-0.0006684491978609625	0.997054312927772	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	task_separation_rating_z_up_minus_down	0.9803099879527806
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_down~task_separation_rating_raw_up_minus_down	33	-0.059665229815995244	0.74152934242273	0.037098930481283425	0.8375955290714742	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	task_separation_rating_raw_up_minus_down	0.9803099879527806
FC_beta_series:pgACC_rACC_PAG_descending:up_minus_passive~up_first	33	0.0401039477641573	0.8246365382640244	0.0191035015540685	0.9159637769646465	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_passive	up_first	0.9390105493793367
