subject	pathway	source_roi	target_roi	source_safe	target_safe	quantity	ec_beta	target_pathway	target_family
sub-26	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_passive	0.1374977958803973	NAc_to_vmPFC_value	value_regulation
sub-27	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_passive	0.008010753616983	NAc_to_vmPFC_value	value_regulation
sub-27	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_passive	-0.3021814037388751	NAc_to_vmPFC_value	value_regulation
sub-27	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_passive	-0.2126702710649976	NAc_to_vmPFC_value	value_regulation
sub-27	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_passive	-0.0219399778895256	NAc_to_vmPFC_value	value_regulation
sub-27	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_passive	-0.2077348941858704	NAc_to_vmPFC_value	value_regulation
sub-27	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_passive	-0.1605877103106281	NAc_to_vmPFC_value	value_regulation
sub-28	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_passive	0.0249654542241566	NAc_to_vmPFC_value	value_regulation
sub-28	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_passive	-0.2109023194892137	NAc_to_vmPFC_value	value_regulation
sub-28	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_passive	-0.1352642641671695	NAc_to_vmPFC_value	value_regulation
sub-28	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_passive	-0.1518510385979301	NAc_to_vmPFC_value	value_regulation
sub-28	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_passive	-0.2831783769106792	NAc_to_vmPFC_value	value_regulation
sub-28	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_passive	-0.2873485587737147	NAc_to_vmPFC_value	value_regulation
sub-29	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_passive	-0.0965424394261311	NAc_to_vmPFC_value	value_regulation
sub-29	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_passive	0.0306456226410996	NAc_to_vmPFC_value	value_regulation
sub-29	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_passive	-0.0286281101265035	NAc_to_vmPFC_value	value_regulation
sub-29	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_passive	-0.0541739651039565	NAc_to_vmPFC_value	value_regulation
sub-29	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_passive	-0.1094126555392815	NAc_to_vmPFC_value	value_regulation
sub-29	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_passive	-0.1068357445253282	NAc_to_vmPFC_value	value_regulation
sub-30	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_passive	-0.2308642394982378	NAc_to_vmPFC_value	value_regulation
sub-30	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_passive	-0.0738695836982273	NAc_to_vmPFC_value	value_regulation
sub-30	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_passive	-0.1644068469658112	NAc_to_vmPFC_value	value_regulation
sub-30	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_passive	-0.1823705432093023	NAc_to_vmPFC_value	value_regulation
sub-30	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_passive	0.0983120470827633	NAc_to_vmPFC_value	value_regulation
sub-30	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_passive	-0.0233585380560899	NAc_to_vmPFC_value	value_regulation
sub-31	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_passive	0.2267152209046962	NAc_to_vmPFC_value	value_regulation
sub-31	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_passive	0.1442082432749118	NAc_to_vmPFC_value	value_regulation
sub-31	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_passive	0.2115912676612012	NAc_to_vmPFC_value	value_regulation
sub-31	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_passive	0.1639030220207874	NAc_to_vmPFC_value	value_regulation
sub-31	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_passive	0.0762409286044659	NAc_to_vmPFC_value	value_regulation
sub-31	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_passive	0.1399205220880715	NAc_to_vmPFC_value	value_regulation
sub-32	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_passive	0.1333643219854082	NAc_to_vmPFC_value	value_regulation
sub-32	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_passive	0.0421189226721551	NAc_to_vmPFC_value	value_regulation
sub-32	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_passive	0.0820332493769498	NAc_to_vmPFC_value	value_regulation
sub-32	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_passive	-0.0578897982535609	NAc_to_vmPFC_value	value_regulation
sub-32	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_passive	0.0778407289951305	NAc_to_vmPFC_value	value_regulation
sub-32	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_passive	0.057998431753259	NAc_to_vmPFC_value	value_regulation
sub-33	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_passive	0.0159927368567889	NAc_to_vmPFC_value	value_regulation
sub-33	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_passive	0.0501657570563729	NAc_to_vmPFC_value	value_regulation
sub-33	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_passive	0.0597403632322858	NAc_to_vmPFC_value	value_regulation
sub-33	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_passive	0.1269627747363482	NAc_to_vmPFC_value	value_regulation
sub-33	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_passive	-0.0243576670118931	NAc_to_vmPFC_value	value_regulation
sub-33	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_passive	0.0783317579220347	NAc_to_vmPFC_value	value_regulation
sub-01	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	0.0939005663575596	NAc_to_vmPFC_value	value_regulation
sub-01	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	0.5309343590237943	NAc_to_vmPFC_value	value_regulation
sub-01	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	0.5167529255936129	NAc_to_vmPFC_value	value_regulation
sub-01	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	0.9983125596451544	NAc_to_vmPFC_value	value_regulation
sub-01	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	0.0095983669405901	NAc_to_vmPFC_value	value_regulation
sub-01	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	0.3910335734132389	NAc_to_vmPFC_value	value_regulation
sub-02	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	-1.0721963254760565	NAc_to_vmPFC_value	value_regulation
sub-02	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	-0.9315401194985452	NAc_to_vmPFC_value	value_regulation
sub-02	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	-1.0872110764872078	NAc_to_vmPFC_value	value_regulation
sub-02	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	0.0830889182486459	NAc_to_vmPFC_value	value_regulation
sub-02	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	0.4535754640795822	NAc_to_vmPFC_value	value_regulation
sub-02	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	0.3624372159618547	NAc_to_vmPFC_value	value_regulation
sub-03	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	-0.334151875665955	NAc_to_vmPFC_value	value_regulation
sub-03	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	0.5076084838747411	NAc_to_vmPFC_value	value_regulation
sub-03	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	-0.4884489779188653	NAc_to_vmPFC_value	value_regulation
sub-03	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	0.0534945554479017	NAc_to_vmPFC_value	value_regulation
sub-03	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	-0.7181847959251151	NAc_to_vmPFC_value	value_regulation
sub-03	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	-0.6901234262404353	NAc_to_vmPFC_value	value_regulation
sub-04	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	0.6070759949210949	NAc_to_vmPFC_value	value_regulation
sub-04	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	-0.5959837034500648	NAc_to_vmPFC_value	value_regulation
sub-04	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	-0.469061152953254	NAc_to_vmPFC_value	value_regulation
sub-04	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	0.163515018065402	NAc_to_vmPFC_value	value_regulation
sub-04	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	-0.7592616592051307	NAc_to_vmPFC_value	value_regulation
sub-04	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	-0.3773350996768849	NAc_to_vmPFC_value	value_regulation
sub-05	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	-0.7301294054327404	NAc_to_vmPFC_value	value_regulation
sub-05	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	0.0425526482981646	NAc_to_vmPFC_value	value_regulation
sub-05	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	-0.268328922630034	NAc_to_vmPFC_value	value_regulation
sub-05	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	0.3259718571964229	NAc_to_vmPFC_value	value_regulation
sub-05	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	0.2073019029550687	NAc_to_vmPFC_value	value_regulation
sub-05	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	0.2371812360883667	NAc_to_vmPFC_value	value_regulation
sub-06	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	0.0834982153788289	NAc_to_vmPFC_value	value_regulation
sub-06	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	-0.0716701055428665	NAc_to_vmPFC_value	value_regulation
sub-06	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	0.0127700568108786	NAc_to_vmPFC_value	value_regulation
sub-06	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	-0.0612892904398876	NAc_to_vmPFC_value	value_regulation
sub-06	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	-0.1117864908896664	NAc_to_vmPFC_value	value_regulation
sub-06	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	-0.07771694324636	NAc_to_vmPFC_value	value_regulation
sub-07	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	0.6558355680338296	NAc_to_vmPFC_value	value_regulation
sub-07	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	-0.1988588588512548	NAc_to_vmPFC_value	value_regulation
sub-07	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	0.0424241557215017	NAc_to_vmPFC_value	value_regulation
sub-07	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	0.614427182795819	NAc_to_vmPFC_value	value_regulation
sub-07	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	0.6191653770240161	NAc_to_vmPFC_value	value_regulation
sub-07	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	0.6934712720061403	NAc_to_vmPFC_value	value_regulation
sub-08	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	-0.271937206721536	NAc_to_vmPFC_value	value_regulation
sub-08	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	0.7087814248429678	NAc_to_vmPFC_value	value_regulation
sub-08	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	0.5049759134968365	NAc_to_vmPFC_value	value_regulation
sub-08	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	-0.1602698570472114	NAc_to_vmPFC_value	value_regulation
sub-08	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	-0.8493273627958711	NAc_to_vmPFC_value	value_regulation
sub-08	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	-0.9439121397602668	NAc_to_vmPFC_value	value_regulation
sub-09	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	-0.4288949894808303	NAc_to_vmPFC_value	value_regulation
sub-09	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	-0.2653434155559556	NAc_to_vmPFC_value	value_regulation
sub-09	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	-0.3547055357747433	NAc_to_vmPFC_value	value_regulation
sub-09	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	-0.5962815289437847	NAc_to_vmPFC_value	value_regulation
sub-09	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	-0.119004341700717	NAc_to_vmPFC_value	value_regulation
sub-09	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	-0.3173841737467087	NAc_to_vmPFC_value	value_regulation
sub-10	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	0.2528940414619718	NAc_to_vmPFC_value	value_regulation
sub-10	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	1.0070359896309635	NAc_to_vmPFC_value	value_regulation
sub-10	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	0.6048350082390535	NAc_to_vmPFC_value	value_regulation
sub-10	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	-0.6893339841922106	NAc_to_vmPFC_value	value_regulation
sub-10	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	-0.4383131883922165	NAc_to_vmPFC_value	value_regulation
sub-10	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	-0.3643657284893868	NAc_to_vmPFC_value	value_regulation
sub-11	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	-0.7752720923241758	NAc_to_vmPFC_value	value_regulation
sub-11	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	0.8954699833760074	NAc_to_vmPFC_value	value_regulation
sub-11	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	0.2986706511919502	NAc_to_vmPFC_value	value_regulation
sub-11	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	0.4840771078588154	NAc_to_vmPFC_value	value_regulation
sub-11	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	0.2258459758683014	NAc_to_vmPFC_value	value_regulation
sub-11	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	0.4741196977812296	NAc_to_vmPFC_value	value_regulation
sub-12	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	1.1651569428786832	NAc_to_vmPFC_value	value_regulation
sub-12	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	0.5260740397118386	NAc_to_vmPFC_value	value_regulation
sub-12	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	0.9865546446855488	NAc_to_vmPFC_value	value_regulation
sub-12	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	-0.4622826664305664	NAc_to_vmPFC_value	value_regulation
sub-12	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	0.024282598747255	NAc_to_vmPFC_value	value_regulation
sub-12	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	-0.2475098652776186	NAc_to_vmPFC_value	value_regulation
sub-13	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	0.1934176085327387	NAc_to_vmPFC_value	value_regulation
sub-13	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	-0.1889356378743241	NAc_to_vmPFC_value	value_regulation
sub-13	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	-0.0447381136284155	NAc_to_vmPFC_value	value_regulation
sub-13	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	-0.164885048820892	NAc_to_vmPFC_value	value_regulation
sub-13	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	-0.5132444967088967	NAc_to_vmPFC_value	value_regulation
sub-13	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	-0.3849140843336172	NAc_to_vmPFC_value	value_regulation
sub-14	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	0.6275536890665918	NAc_to_vmPFC_value	value_regulation
sub-14	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	1.008108858710935	NAc_to_vmPFC_value	value_regulation
sub-14	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	0.7110735721727254	NAc_to_vmPFC_value	value_regulation
sub-14	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	0.145453874849037	NAc_to_vmPFC_value	value_regulation
sub-14	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	0.2062722720070662	NAc_to_vmPFC_value	value_regulation
sub-14	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	-0.0636742895190788	NAc_to_vmPFC_value	value_regulation
sub-15	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	-0.6886972965271809	NAc_to_vmPFC_value	value_regulation
sub-15	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	-0.2244921744868476	NAc_to_vmPFC_value	value_regulation
sub-15	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	-1.044265554139761	NAc_to_vmPFC_value	value_regulation
sub-15	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	-0.8602489092587543	NAc_to_vmPFC_value	value_regulation
sub-15	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	-0.130444584272428	NAc_to_vmPFC_value	value_regulation
sub-15	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	-1.0015590296939243	NAc_to_vmPFC_value	value_regulation
sub-16	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	-0.3380252748951068	NAc_to_vmPFC_value	value_regulation
sub-16	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	-0.0644381381606895	NAc_to_vmPFC_value	value_regulation
sub-16	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	-0.1735620988366964	NAc_to_vmPFC_value	value_regulation
sub-16	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	0.4771015778447765	NAc_to_vmPFC_value	value_regulation
sub-16	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	0.340646823698864	NAc_to_vmPFC_value	value_regulation
sub-16	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	0.3710693464610196	NAc_to_vmPFC_value	value_regulation
sub-17	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	0.7593718647875065	NAc_to_vmPFC_value	value_regulation
sub-17	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	0.1233032713502184	NAc_to_vmPFC_value	value_regulation
sub-17	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	0.5243481848730546	NAc_to_vmPFC_value	value_regulation
sub-17	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	0.5719709479439189	NAc_to_vmPFC_value	value_regulation
sub-17	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	-0.0231919603067678	NAc_to_vmPFC_value	value_regulation
sub-17	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	0.2370805513864958	NAc_to_vmPFC_value	value_regulation
sub-18	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	0.330582099210327	NAc_to_vmPFC_value	value_regulation
sub-18	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	0.1970339703451885	NAc_to_vmPFC_value	value_regulation
sub-18	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	0.3480298848802099	NAc_to_vmPFC_value	value_regulation
sub-18	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	0.3656300827373532	NAc_to_vmPFC_value	value_regulation
sub-18	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	0.4698523622083662	NAc_to_vmPFC_value	value_regulation
sub-18	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	0.5157746172484075	NAc_to_vmPFC_value	value_regulation
sub-19	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	-0.0352098973052861	NAc_to_vmPFC_value	value_regulation
sub-19	NAc_vmPFC	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	ec_up	0.7172422692725188	NAc_to_vmPFC_value	value_regulation
sub-19	NAc_vmPFC	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	ec_up	0.62564079155476	NAc_to_vmPFC_value	value_regulation
sub-19	NAc_vmPFC	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	ec_up	-0.3142087764913252	NAc_to_vmPFC_value	value_regulation
sub-19	NAc_vmPFC	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	ec_up	-0.1583640956218442	NAc_to_vmPFC_value	value_regulation
sub-19	NAc_vmPFC	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	ec_up	-0.206025790756213	NAc_to_vmPFC_value	value_regulation
sub-20	NAc_vmPFC	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	ec_up	0.2075494401945299	NAc_to_vmPFC_value	value_regulation
