subject	modality	target	family	quantity	score
sub-05	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	-0.030908447254125254
sub-05	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	-0.12984705741190603
sub-05	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	0.20206376188166417
sub-05	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_passive	-0.02881517647107401
sub-05	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	down_minus_passive	-0.045673219094088634
sub-05	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_down	0.02215870571508308
sub-05	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_passive	0.06783192480917168
sub-05	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_up	0.09029043994456065
sub-05	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	-0.011607351979349848
sub-05	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_down	0.06813173422947756
sub-05	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_passive	0.022458515135388896
sub-05	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	down_minus_passive	-0.14689039492309652
sub-05	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_down	-0.07275266477967433
sub-05	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_passive	0.07413773014342213
sub-05	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_up	-0.28059299473039706
sub-05	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	regulation_mean_minus_passive	-0.25081055989845785
sub-05	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	-0.20784032995072274
sub-05	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	-0.3547307248738192
sub-05	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	0.1213812787902954
sub-05	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	0.0797516815248892
sub-05	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	-0.0416295972654062
sub-05	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	-0.2070075486218603
sub-05	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	regulation_mean_minus_passive	-0.0219983362830793
sub-05	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_down	-0.2867592301467495
sub-05	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_passive	-0.165377951356454
sub-06	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	down_minus_passive	0.18671933374835795
sub-06	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_down	0.3313671439783232
sub-06	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_passive	0.14464781022996512
sub-06	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	-0.037699092988178834
sub-06	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	0.0021862152651069985
sub-06	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	-0.36906623696650204
sub-06	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_passive	-0.18234690321814398
sub-06	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	down_minus_passive	0.4434297413910481
sub-06	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_down	0.203941693575717
sub-06	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_passive	-0.23948804781533103
sub-06	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_up	0.22664292381039708
sub-06	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	0.4547803565083881
sub-06	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_down	0.022701230234680052
sub-06	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_passive	0.4661309716257282
sub-06	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	down_minus_passive	0.03291242984984003
sub-06	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_down	0.057581768120540534
sub-06	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_passive	0.024669338270700465
sub-06	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_up	0.27588458162897117
sub-06	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	regulation_mean_minus_passive	0.14206383660405533
sub-06	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	0.21830281350843062
sub-06	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	0.25121524335827067
sub-06	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	0.0836853400103649
sub-06	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	0.0088335979584629
sub-06	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	-0.074851742051902
sub-06	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	0.2384295842795018
sub-06	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	regulation_mean_minus_passive	0.1984833331708844
sub-06	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_down	0.2295959863210388
sub-06	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_passive	0.3132813263314038
sub-07	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	down_minus_passive	1.1646211539979285
sub-07	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_down	1.0167951869067666
sub-07	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_passive	-0.1478259670911619
sub-07	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	0.4044107827883419
sub-07	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	0.8584289519387163
sub-07	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	-0.6123844041184247
sub-07	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_passive	0.5522367498795039
sub-07	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	down_minus_passive	0.09875523191882712
sub-07	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_down	-0.02802710743735293
sub-07	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_passive	-0.12678233935618008
sub-07	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_up	-0.037964197733554896
sub-07	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	0.0937866867707262
sub-07	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_down	-0.009937090296201942
sub-07	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_passive	0.0888181416226252
sub-07	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	down_minus_passive	0.8196304610423241
sub-07	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_down	0.5534581267949923
sub-07	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_passive	-0.2661723342473319
sub-07	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_up	0.49788801273368
sub-07	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	regulation_mean_minus_passive	0.791845404011668
sub-07	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	-0.0555701140613123
sub-07	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	0.764060346981012
sub-07	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	0.4753514318042913
sub-07	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	0.3677907511518336
sub-07	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	-0.1075606806524577
sub-07	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	-0.2458557071077184
sub-07	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	regulation_mean_minus_passive	0.1685282026745153
sub-07	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_down	-0.613646458259552
sub-07	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_passive	-0.1382950264552607
sub-08	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	down_minus_passive	-0.3045486054748046
sub-08	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_down	-0.18473255173215783
sub-08	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_passive	0.11981605374264677
sub-08	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	-0.16861487133084685
sub-08	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	-0.2964897652741491
sub-08	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	0.016117680401311025
sub-08	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_passive	-0.2884309250734936
sub-08	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	down_minus_passive	-0.07547825402967508
sub-08	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_down	-0.04227776938227873
sub-08	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_passive	0.033200484647396354
sub-08	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_up	0.1569591993957091
sub-08	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	0.024140230359318848
sub-08	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_down	0.1992369687779878
sub-08	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_passive	0.12375871474831272
sub-08	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	down_minus_passive	-0.46273730271255903
sub-08	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_down	-0.32234782118255684
sub-08	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_passive	0.14038948153000214
sub-08	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_up	0.33593866113523974
sub-08	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	regulation_mean_minus_passive	-0.13359406155366074
sub-08	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	0.6582864823177966
sub-08	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	0.19554917960523752
sub-08	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	0.3267457225011602
sub-08	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	0.1094216888987503
sub-08	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	-0.2173240336024098
sub-08	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	-0.1447377613308942
sub-08	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	regulation_mean_minus_passive	0.1996659973863379
sub-08	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_down	-0.2541594502296445
sub-08	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_passive	0.0725862722715156
sub-09	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	down_minus_passive	-0.0007675254971181387
sub-09	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_down	0.167754178026554
sub-09	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_passive	0.16852170352367216
sub-09	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	-0.34693566420045663
sub-09	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	-0.25811244661062344
sub-09	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	-0.5146898422270106
sub-09	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_passive	-0.5154573677241288
sub-09	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	down_minus_passive	-0.12226730297415145
sub-09	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_down	-0.20534316054190582
sub-09	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_passive	-0.08307585756775437
sub-09	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_up	0.3368747114205783
sub-09	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	0.14884163300709058
sub-09	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_down	0.542217871962484
sub-09	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_passive	0.41995056898833266
sub-09	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	down_minus_passive	-0.7766902430368049
sub-09	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_down	-0.8479514037500208
sub-09	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_passive	-0.07126116071321599
sub-09	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_up	-0.042346842244034205
sub-09	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	regulation_mean_minus_passive	-0.37388796228381144
sub-09	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	0.8056045615059867
sub-09	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	0.028914318469181775
sub-09	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	-0.6609809064649748
sub-09	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	-0.6598530110971791
sub-09	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	0.0011278953677956
sub-09	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	0.33402675564527
sub-09	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	regulation_mean_minus_passive	-0.1640410230937502
sub-09	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_down	0.993879766742449
sub-09	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_passive	0.3328988602774743
sub-10	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	down_minus_passive	-0.6612761969666942
sub-10	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_down	-0.5727537827151518
sub-10	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_passive	0.08852241425154235
sub-10	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	0.06212535637636248
sub-10	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	-0.343836627420937
sub-10	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	0.6348791390915143
sub-10	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_passive	-0.02639705787517993
sub-10	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	down_minus_passive	-0.1553625625801346
sub-10	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_down	-0.023084595758770882
sub-10	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_passive	0.1322779668213637
sub-10	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_up	0.3070546251814346
sub-10	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	0.00970704788996816
sub-10	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_down	0.3301392209402055
sub-10	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_passive	0.17477665836007092
sub-10	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	down_minus_passive	-0.0017317565101459033
sub-10	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_down	-0.11092283645867212
sub-10	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_passive	-0.10919107994852617
sub-10	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_up	-0.5982834207807394
sub-10	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	regulation_mean_minus_passive	-0.2454120486711795
sub-10	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	-0.4873605843220672
sub-10	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	-0.48909234083221315
sub-10	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	0.1382293348711919
sub-10	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	0.4543202707154383
sub-10	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	0.3160909358442464
sub-10	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	-0.4569920963567694
sub-10	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	regulation_mean_minus_passive	-0.3174268486649119
sub-10	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_down	-0.9113123670722078
