subject	roi_a	roi_b	roi_a_safe	roi_b_safe	quantity	z_value	target_pathway	target_family
sub-05	sensory_insula_all_R	sensory_thalamus_R	sensory_insula_all_R	sensory_thalamus_R	z_passive	0.2983996805426896	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-05	sensory_posterior_insula_L	sensory_thalamus_L	sensory_posterior_insula_L	sensory_thalamus_L	z_passive	0.3658084347672535	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-05	sensory_posterior_insula_L	sensory_thalamus_R	sensory_posterior_insula_L	sensory_thalamus_R	z_passive	0.2294998555265893	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-05	sensory_posterior_insula_R	sensory_thalamus_L	sensory_posterior_insula_R	sensory_thalamus_L	z_passive	0.187894109923292	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-05	sensory_posterior_insula_R	sensory_thalamus_R	sensory_posterior_insula_R	sensory_thalamus_R	z_passive	0.2099890906931256	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	expl_hypothalamus	reg_anterior_insula_L	expl_hypothalamus	reg_anterior_insula_L	z_passive	0.0445317567878167	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	expl_hypothalamus	reg_anterior_insula_R	expl_hypothalamus	reg_anterior_insula_R	z_passive	-0.1979483920773882	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	expl_hypothalamus	sensory_S1_L	expl_hypothalamus	sensory_S1_L	z_passive	-0.0133571056115032	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	expl_hypothalamus	sensory_S1_R	expl_hypothalamus	sensory_S1_R	z_passive	-0.1143882604108929	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	expl_hypothalamus	sensory_S2_operculum_L	expl_hypothalamus	sensory_S2_operculum_L	z_passive	0.0109817045026921	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	expl_hypothalamus	sensory_S2_operculum_R	expl_hypothalamus	sensory_S2_operculum_R	z_passive	-0.1446985770519273	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	expl_hypothalamus	sensory_insula_all_L	expl_hypothalamus	sensory_insula_all_L	z_passive	0.0205973912235746	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	expl_hypothalamus	sensory_insula_all_R	expl_hypothalamus	sensory_insula_all_R	z_passive	-0.1238450823064197	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	expl_hypothalamus	sensory_posterior_insula_L	expl_hypothalamus	sensory_posterior_insula_L	z_passive	0.0019831494351287	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	expl_hypothalamus	sensory_posterior_insula_R	expl_hypothalamus	sensory_posterior_insula_R	z_passive	-0.0573316760420864	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	reg_anterior_insula_L	sensory_thalamus_L	reg_anterior_insula_L	sensory_thalamus_L	z_passive	0.3029292971447083	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	reg_anterior_insula_L	sensory_thalamus_R	reg_anterior_insula_L	sensory_thalamus_R	z_passive	0.3971354167561459	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	reg_anterior_insula_R	sensory_thalamus_L	reg_anterior_insula_R	sensory_thalamus_L	z_passive	0.0697911664951815	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	reg_anterior_insula_R	sensory_thalamus_R	reg_anterior_insula_R	sensory_thalamus_R	z_passive	0.2034436078710353	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_S1_L	sensory_thalamus_L	sensory_S1_L	sensory_thalamus_L	z_passive	0.5617558223668095	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_S1_L	sensory_thalamus_R	sensory_S1_L	sensory_thalamus_R	z_passive	0.5243352024104502	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_S1_R	sensory_thalamus_L	sensory_S1_R	sensory_thalamus_L	z_passive	0.4309610975556214	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_S1_R	sensory_thalamus_R	sensory_S1_R	sensory_thalamus_R	z_passive	0.4634483786249853	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_S2_operculum_L	sensory_thalamus_L	sensory_S2_operculum_L	sensory_thalamus_L	z_passive	0.6177150152212694	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_S2_operculum_L	sensory_thalamus_R	sensory_S2_operculum_L	sensory_thalamus_R	z_passive	0.6570806322770839	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_S2_operculum_R	sensory_thalamus_L	sensory_S2_operculum_R	sensory_thalamus_L	z_passive	0.3937803045300622	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_S2_operculum_R	sensory_thalamus_R	sensory_S2_operculum_R	sensory_thalamus_R	z_passive	0.4941899525250826	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_insula_all_L	sensory_thalamus_L	sensory_insula_all_L	sensory_thalamus_L	z_passive	0.5953371483433261	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_insula_all_L	sensory_thalamus_R	sensory_insula_all_L	sensory_thalamus_R	z_passive	0.6532818751693844	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_insula_all_R	sensory_thalamus_L	sensory_insula_all_R	sensory_thalamus_L	z_passive	0.2069532536515911	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_insula_all_R	sensory_thalamus_R	sensory_insula_all_R	sensory_thalamus_R	z_passive	0.2894881377774949	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_posterior_insula_L	sensory_thalamus_L	sensory_posterior_insula_L	sensory_thalamus_L	z_passive	0.3538922723880327	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_posterior_insula_L	sensory_thalamus_R	sensory_posterior_insula_L	sensory_thalamus_R	z_passive	0.3514208652511643	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_posterior_insula_R	sensory_thalamus_L	sensory_posterior_insula_R	sensory_thalamus_L	z_passive	0.0846873732076011	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-06	sensory_posterior_insula_R	sensory_thalamus_R	sensory_posterior_insula_R	sensory_thalamus_R	z_passive	0.0965102858268394	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	expl_hypothalamus	reg_anterior_insula_L	expl_hypothalamus	reg_anterior_insula_L	z_passive	0.0227653560434862	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	expl_hypothalamus	reg_anterior_insula_R	expl_hypothalamus	reg_anterior_insula_R	z_passive	-0.1233203496684859	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	expl_hypothalamus	sensory_S1_L	expl_hypothalamus	sensory_S1_L	z_passive	-0.2005881805874316	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	expl_hypothalamus	sensory_S1_R	expl_hypothalamus	sensory_S1_R	z_passive	-0.1425335821903857	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	expl_hypothalamus	sensory_S2_operculum_L	expl_hypothalamus	sensory_S2_operculum_L	z_passive	-0.1473633668685511	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	expl_hypothalamus	sensory_S2_operculum_R	expl_hypothalamus	sensory_S2_operculum_R	z_passive	-0.0710422713852854	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	expl_hypothalamus	sensory_insula_all_L	expl_hypothalamus	sensory_insula_all_L	z_passive	-0.1279139548640556	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	expl_hypothalamus	sensory_insula_all_R	expl_hypothalamus	sensory_insula_all_R	z_passive	-0.1141652110040438	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	expl_hypothalamus	sensory_posterior_insula_L	expl_hypothalamus	sensory_posterior_insula_L	z_passive	-0.2346952329122779	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	expl_hypothalamus	sensory_posterior_insula_R	expl_hypothalamus	sensory_posterior_insula_R	z_passive	-0.1375401281500901	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	reg_anterior_insula_L	sensory_thalamus_L	reg_anterior_insula_L	sensory_thalamus_L	z_passive	0.3793121393443182	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	reg_anterior_insula_L	sensory_thalamus_R	reg_anterior_insula_L	sensory_thalamus_R	z_passive	0.3596855567309294	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	reg_anterior_insula_R	sensory_thalamus_L	reg_anterior_insula_R	sensory_thalamus_L	z_passive	0.4694420023208283	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	reg_anterior_insula_R	sensory_thalamus_R	reg_anterior_insula_R	sensory_thalamus_R	z_passive	0.5070303130052006	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_S1_L	sensory_thalamus_L	sensory_S1_L	sensory_thalamus_L	z_passive	0.3886174286901858	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_S1_L	sensory_thalamus_R	sensory_S1_L	sensory_thalamus_R	z_passive	0.3829250893518841	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_S1_R	sensory_thalamus_L	sensory_S1_R	sensory_thalamus_L	z_passive	0.3261424747449895	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_S1_R	sensory_thalamus_R	sensory_S1_R	sensory_thalamus_R	z_passive	0.4313042823645094	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_S2_operculum_L	sensory_thalamus_L	sensory_S2_operculum_L	sensory_thalamus_L	z_passive	0.3761640846088299	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_S2_operculum_L	sensory_thalamus_R	sensory_S2_operculum_L	sensory_thalamus_R	z_passive	0.3539574133863448	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_S2_operculum_R	sensory_thalamus_L	sensory_S2_operculum_R	sensory_thalamus_L	z_passive	0.4088714214046315	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_S2_operculum_R	sensory_thalamus_R	sensory_S2_operculum_R	sensory_thalamus_R	z_passive	0.3855545012070669	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_insula_all_L	sensory_thalamus_L	sensory_insula_all_L	sensory_thalamus_L	z_passive	0.430371245200197	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_insula_all_L	sensory_thalamus_R	sensory_insula_all_L	sensory_thalamus_R	z_passive	0.4314423112951412	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_insula_all_R	sensory_thalamus_L	sensory_insula_all_R	sensory_thalamus_L	z_passive	0.546541766279406	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_insula_all_R	sensory_thalamus_R	sensory_insula_all_R	sensory_thalamus_R	z_passive	0.6600197250061821	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_posterior_insula_L	sensory_thalamus_L	sensory_posterior_insula_L	sensory_thalamus_L	z_passive	0.4062267094002384	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_posterior_insula_L	sensory_thalamus_R	sensory_posterior_insula_L	sensory_thalamus_R	z_passive	0.3978887035865898	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_posterior_insula_R	sensory_thalamus_L	sensory_posterior_insula_R	sensory_thalamus_L	z_passive	0.472329014754541	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-07	sensory_posterior_insula_R	sensory_thalamus_R	sensory_posterior_insula_R	sensory_thalamus_R	z_passive	0.5741343195081573	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-08	expl_hypothalamus	reg_anterior_insula_L	expl_hypothalamus	reg_anterior_insula_L	z_passive	-0.067433838650213	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-08	expl_hypothalamus	reg_anterior_insula_R	expl_hypothalamus	reg_anterior_insula_R	z_passive	-0.1230688145653305	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-08	expl_hypothalamus	sensory_S1_L	expl_hypothalamus	sensory_S1_L	z_passive	0.1000988456518437	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-08	expl_hypothalamus	sensory_S1_R	expl_hypothalamus	sensory_S1_R	z_passive	0.0929310764830985	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-08	expl_hypothalamus	sensory_S2_operculum_L	expl_hypothalamus	sensory_S2_operculum_L	z_passive	0.1750730640210386	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-08	expl_hypothalamus	sensory_S2_operculum_R	expl_hypothalamus	sensory_S2_operculum_R	z_passive	0.1743679366947317	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-08	expl_hypothalamus	sensory_insula_all_L	expl_hypothalamus	sensory_insula_all_L	z_passive	-0.0192416740418221	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-08	expl_hypothalamus	sensory_insula_all_R	expl_hypothalamus	sensory_insula_all_R	z_passive	-0.1330765213797324	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-08	expl_hypothalamus	sensory_posterior_insula_L	expl_hypothalamus	sensory_posterior_insula_L	z_passive	0.0320480585156049	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-08	expl_hypothalamus	sensory_posterior_insula_R	expl_hypothalamus	sensory_posterior_insula_R	z_passive	-0.0426804405723112	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-08	reg_anterior_insula_L	sensory_thalamus_L	reg_anterior_insula_L	sensory_thalamus_L	z_passive	0.2304293011597105	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-08	reg_anterior_insula_L	sensory_thalamus_R	reg_anterior_insula_L	sensory_thalamus_R	z_passive	0.3716886321977185	sensory_thalamus_S1_S2_insula	sensory_interoceptive
