subject	run	run_label	status	n_trials	n_rois_extracted	out_file	bold	events_file
sub-30	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-30_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-30/func/sub-30_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-30/run-09/events_stim.tsv
sub-31	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-31_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-31/func/sub-31_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-31/run-01/events_stim.tsv
sub-31	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-31_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-31/func/sub-31_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-31/run-02/events_stim.tsv
sub-31	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-31_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-31/func/sub-31_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-31/run-03/events_stim.tsv
sub-31	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-31_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-31/func/sub-31_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-31/run-04/events_stim.tsv
sub-31	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-31_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-31/func/sub-31_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-31/run-05/events_stim.tsv
sub-31	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-31_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-31/func/sub-31_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-31/run-06/events_stim.tsv
sub-31	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-31_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-31/func/sub-31_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-31/run-07/events_stim.tsv
sub-31	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-31_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-31/func/sub-31_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-31/run-08/events_stim.tsv
sub-31	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-31_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-31/func/sub-31_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-31/run-09/events_stim.tsv
sub-32	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-32_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-32/func/sub-32_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-32/run-01/events_stim.tsv
sub-32	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-32_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-32/func/sub-32_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-32/run-02/events_stim.tsv
sub-32	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-32_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-32/func/sub-32_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-32/run-03/events_stim.tsv
sub-32	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-32_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-32/func/sub-32_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-32/run-04/events_stim.tsv
sub-32	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-32_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-32/func/sub-32_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-32/run-05/events_stim.tsv
sub-32	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-32_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-32/func/sub-32_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-32/run-06/events_stim.tsv
sub-32	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-32_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-32/func/sub-32_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-32/run-07/events_stim.tsv
sub-32	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-32_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-32/func/sub-32_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-32/run-08/events_stim.tsv
sub-32	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-32_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-32/func/sub-32_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-32/run-09/events_stim.tsv
sub-33	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-33_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-33/func/sub-33_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-33/run-01/events_stim.tsv
sub-33	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-33_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-33/func/sub-33_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-33/run-02/events_stim.tsv
sub-33	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-33_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-33/func/sub-33_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-33/run-03/events_stim.tsv
sub-33	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-33_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-33/func/sub-33_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-33/run-04/events_stim.tsv
sub-33	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-33_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-33/func/sub-33_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-33/run-05/events_stim.tsv
sub-33	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-33_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-33/func/sub-33_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-33/run-06/events_stim.tsv
sub-33	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-33_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-33/func/sub-33_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-33/run-07/events_stim.tsv
sub-33	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-33_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-33/func/sub-33_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-33/run-08/events_stim.tsv
sub-33	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-33_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-33/func/sub-33_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-33/run-09/events_stim.tsv
